CAuris_id	blastx_summary	hasOrtholog	true_calb_ortho	ortho_source	ORF19_ID	CGD_ID	CGD_GENE_NAME
B9J08_001515	cytochrome; penicillium; altname; pseudogymnoascus; vkm; hydroxylase; alkane; talaromyces; fullcytochrome; tropicalis	TRUE	CAL0006388	orthoMCL_blastx	orf19.7513	CAL0000182983	ALK2
B9J08_001588	cytochrome; altname; penicillium; pseudogymnoascus; hydroxylase; alkane; talaromyces; fullcytochrome; tropicalis; vkm	TRUE	CAL0001404	orthoMCL_blastx	orf19.5728	CAL0000191295	
B9J08_002668	cytochrome; altname; pseudogymnoascus; penicillium; hydroxylase; alkane; vkm; fullcytochrome; talaromyces; family	TRUE	CAL0006388	orthoMCL_blastx	orf19.7513	CAL0000182983	ALK2
B9J08_004478	cytochrome; penicillium; altname; pseudogymnoascus; vkm; hydroxylase; alkane; fullcytochrome; talaromyces; family	TRUE	CAL0006388	orthoMCL_blastx	orf19.7513	CAL0000182983	ALK2
B9J08_001924	beta; coatomer; subunit; copi; coat; vesicle; secp; penicillium; partial; yjm	TRUE	CAL0005039	orthoMCL_blastx	orf19.3467	CAL0000201645	SEC27
B9J08_001925	alphamannosyltransferase; gdpmanmanglcnacppdol; alg; glycosyltransferase; family; isoform; drosophila; partial; pseudogymnoascus; algp	TRUE	CAL0005040	orthoMCL_blastx	orf19.3468	CAL0000201912	ALG11
B9J08_004336	kinase; serinethreonineprotein; chk; camkrad; fusarium; camk; checkpoint; oxysporum; pkinasedomaincontaining; penicillium	TRUE	CAL0004640	orthoMCL_blastx	orf19.4002	CAL0000178305	DUN1
B9J08_004335	repeat; tetratricopeptide; isoform; partial; low; quality; mssp; like; mitochondrial; mss	TRUE	CAL0004638	orthoMCL_blastx	orf19.4001	CAL0000197589	
B9J08_004334	homeobox; partial; transcription; factor; drosophila; paired; pho; regulatory; phop; domaincontaining	TRUE	CAL0004635	orthoMCL_blastx	orf19.4000	CAL0000184581	GRF10
B9J08_004330	mannosyltransferase; gpi; isoform; family; glycosyltransferase; gpip; yjm; partial; penicillium; like	TRUE	CAL0003175	orthoMCL_blastx	orf19.3996	CAL0000192151	
B9J08_004322	helicase; atpdependent; rna; has; deaddomaincontaining; penicillium; box; probable; colletotrichum; fusarium	TRUE	CAL0003050	orthoMCL_blastx	orf19.3962	CAL0000175982	HAS1
B9J08_004320	efg; rrnaprocessing; processing; nuclear; involved; prerrna; penicillium; partial; pseudogymnoascus; fusarium	TRUE	CAL0003101	orthoMCL_blastx	orf19.3978	CAL0000198404	
B9J08_004319	gtpbinding; developmentallyregulated; gtp; gtpase; ribosomeinteracting; binding; domaincontaining; containing; hydrolase; nucleoside	TRUE	CAL0003099	orthoMCL_blastx	orf19.3977	CAL0000184764	
B9J08_004317	dehydrogenase; deltapyrrolinecarboxylate; pyrrolinecarboxylate; mitochondrial; delta; penicillium; fusarium; trichophyton; colletotrichum; pseudogymnoascus	TRUE	CAL0003096	orthoMCL_blastx	orf19.3974	CAL0000194832	PUT2
B9J08_004316	lachancea; zygosaccharomyces; huap; bailii; hua; kudriavzevii; fungal; schizosaccharomyces; partial; var	TRUE	CAL0003095	orthoMCL_blastx	orf19.3973	CAL0000179422	
B9J08_004306	complex; component; compass; set; bre; ash; histonelysine; nmethyltransferase; ashtrithorax; family	TRUE	CAL0003052	orthoMCL_blastx	orf19.3964	CAL0000198324	ASH2
B9J08_001422	synthase; lipoyl; mitochondrial; acid; lipoic; synthetase; precursor; penicillium; lipp; fusarium	TRUE	CAL0004271	orthoMCL_blastx	orf19.2774	CAL0000198437	LAB5
B9J08_001423	deacetylase; histone; hos; hosb; hosp; fusarium; arginasedeacetylase; penicillium; partial; yjm	TRUE	CAL0004270	orthoMCL_blastx	orf19.2772	CAL0000178358	HOS3
B9J08_004304	fusarium; yjm; hyjmg; penicillium; oxysporum; partial; colletotrichum; pseudogymnoascus; conserved; factor	TRUE	CAL0003138	orthoMCL_blastx	orf19.3983	CAL0000184720	
B9J08_004303	factor; transcription; regulator; purine; positive; utilization; fungal; specific; pprp; yjm	TRUE	CAL0003140	orthoMCL_blastx	orf19.3986	CAL0000179424	PPR1
B9J08_004301	dna; subunit; polymerase; delta; small; penicillium; polp; alphaepsilon; isoform; yjm	TRUE	CAL0003049	orthoMCL_blastx	orf19.3960	CAL0000186510	HYS2
B9J08_004300	ssd; cell; wall; biogenesis; phosphatase; pseudogymnoascus; rnbdomaincontaining; ssdp; yjm; penicillium	TRUE	CAL0003016	orthoMCL_blastx	orf19.3959	CAL0000187484	SSD1
B9J08_004299	cyclohydrolase; gtp; penicillium; pseudogymnoascus; colletotrichum; vkm; probable; cryptococcus; var; partial	TRUE	CAL0003014	orthoMCL_blastx	orf19.3957	CAL0000195996	
B9J08_004298	amidotransferase; subunit; glutamyltrnagln; glutamyltrna; amidase; signature; enzyme; mitochondrial; penicillium; aspartylglutamyltrnaasngln	TRUE	CAL0003013	orthoMCL_blastx	orf19.3956	CAL0000174814	
B9J08_004297	synthetase; methionyltrna; methioninetrna; ligase; cytoplasmic; penicillium; mesp; probable; pseudogymnoascus; trichophyton	TRUE	CAL0003012	orthoMCL_blastx	orf19.3955	CAL0000178172	MES1
B9J08_004294	signal; receptor; subunit; alpha; particle; recognition; sequence; srp; penicillium; containing	TRUE	CAL0003010	orthoMCL_blastx	orf19.3952	CAL0000178256	SRP101
B9J08_004292	arginase; ureohydrolase; carp; leishmania; chain; mitochondrial; colletotrichum; isoform; partial; yjm	TRUE	CAL0002934	orthoMCL_blastx	orf19.3934	CAL0000174553	CAR1
B9J08_004289	deaminase; amp; fusarium; penicillium; pseudogymnoascus; amdp; trichoderma; oxysporum; yjm; vkm	TRUE	CAL0002924	orthoMCL_blastx	orf19.891	CAL0000182731	
B9J08_000189	abc; kinase; domaincontaining; chaperone; aarf; mitochondrial; molecular; atypicalabcabca; coq; abcdomaincontaining	TRUE	CAL0004112	orthoMCL_blastx	orf19.3331	CAL0000176669	ABC1
B9J08_000190	ribosomal; fusarium; conserved; penicillium; oxysporum; pseudogymnoascus; colletotrichum; trichoderma; related; metarhizium	TRUE	CAL0004114	orthoMCL_blastx	orf19.3332	CAL0000187100	
B9J08_004286	actin; pan; complex; cytoskeletonregulatory; fusarium; oxysporum; nuclease; polya; panp; penicillium	TRUE	CAL0002900	orthoMCL_blastx	orf19.886	CAL0000184200	PAN1
B9J08_004277	family; secsec; sec; sfbp; fusarium; penicillium; vesicle; component; copii; pseudogymnoascus	TRUE	CAL0002889	orthoMCL_blastx	orf19.880	CAL0000198855	
B9J08_004268	decay; mrna; nonsensemediated; factor; fusarium; oxysporum; nonsense; upf; regulator; transcripts	TRUE	CAL0002815	orthoMCL_blastx	orf19.864	CAL0000178928	
B9J08_004267	phosphatase; azacytidine; azr; resistance; ptc; drosophila; homolog; serinethreonine; penicillium; mitochondrial	TRUE	CAL0000688	orthoMCL_blastx	orf19.5661	CAL0000199113	PTC7
B9J08_004265	vacuolar; segregation; pep; zinc; finger; fyve; pepp; penicillium; pseudogymnoascus; colletotrichum	TRUE	CAL0000689	orthoMCL_blastx	orf19.5662	CAL0000199939	PEP7
B9J08_004262	cell; division; control; cdclike; cdc; dna; replication; initiation; factor; fusarium	TRUE	CAL0002709	orthoMCL_blastx	orf19.1988	CAL0000175112	CDC45
B9J08_004259	phospholipase; inositol; phosphosphingolipids; sphingomyelinase; dnase; ilike; family; endonucleaseexonucleasephosphatase; penicillium; iscp	TRUE	CAL0003997	orthoMCL_blastx	orf19.6629	CAL0000175369	ISC1
B9J08_004253	dna; repair; rad; excision; radp; yjm; ercc; fusarium; penicillium; dnarepair	TRUE	CAL0003758	orthoMCL_blastx	orf19.1324	CAL0000187217	RAD2
B9J08_004251	elongator; complex; killer; sensitivity; toxin; acetylation; histone; iki; fusarium; ikip	TRUE	CAL0003515	orthoMCL_blastx	orf19.2676	CAL0000180661	
B9J08_004247	factor; transcription; initiation; subunit; tfiid; taf; iid; kda; partial; pseudogymnoascus	TRUE	CAL0003312	orthoMCL_blastx	orf19.3242	CAL0000185379	
B9J08_000023	aminopeptidase; yjm; apep; aapp; penicillium; fusarium; pseudogymnoascus; mitochondrial; yscii; vkm	TRUE	CAL0002735	orthoMCL_blastx	orf19.5197	CAL0000186164	APE2
B9J08_002428	aminopeptidase; penicillium; peptidase; glutamyl; fusarium; family; pseudogymnoascus; colletotrichum; hydrolase; oxysporum	TRUE	CAL0002735	orthoMCL	orf19.5197	CAL0000186164	APE2
B9J08_004245	reductase; ketosteroid; keto; sterol; penicillium; nadpbinding; partial; ergp; colletotrichum; botrytis	TRUE	CAL0003306	orthoMCL_blastx	orf19.3240	CAL0000174882	ERG27
B9J08_004240	hse; vacuolar; proteinsorting; class; machinery; molecule; signal; transducing; adaptor; hsep	TRUE	CAL0003285	orthoMCL_blastx	orf19.3233	CAL0000197264	HSE1
B9J08_004232	beta; importin; subunit; psep; karyopherin; repeatcontaining; penicillium; arm; yjm; fusarium	TRUE	CAL0001788	orthoMCL_blastx	orf19.5085	CAL0000200179	
B9J08_004230	translation; factor; initiation; eukaryotic; aif; funp; mitochondrial; yjm; penicillium; fusarium	TRUE	CAL0001783	orthoMCL_blastx	orf19.5081	CAL0000190309	FUN12
B9J08_004227	hpt; phosphorelay; domaincontaining; histidine; ypd; domain; intermediate; histidinephosphotransfer; phosphotransferase; regulator	TRUE	CAL0001843	orthoMCL_blastx	orf19.4443	CAL0000174022	YPD1
B9J08_004225	adenylosuccinate; synthetase; isozyme; synthase; drosophila; isoform; partial; adep; cryptococcus; var	TRUE	CAL0005339	orthoMCL_blastx	orf19.4827	CAL0000175348	ADE12
B9J08_004219	repeatcontaining; isoform; like; biogenesis; ribosome; partial; nsa; vulgaris; trichinella; brassica	TRUE	CAL0005449	orthoMCL_blastx	orf19.2185	CAL0000184567	NSA1
B9J08_004217	heat; shock; chaperone; hsp; complex; ribosomeassociated; subunit; ssz; hsplike; sszp	TRUE	CAL0001942	orthoMCL_blastx	orf19.3812	CAL0000182719	SSZ1
B9J08_004216	gyp; gtpaseactivating; rabgaptbc; activating; gtpase; domain; tbc; fusarium; penicillium; exophiala	TRUE	CAL0001941	orthoMCL_blastx	orf19.3811	CAL0000181837	GYP1
B9J08_004210	metalloendopeptidase; oma; mitochondrial; peptidase; inner; membrane; family; penicillium; pseudogymnoascus; fusarium	TRUE	CAL0001997	orthoMCL_blastx	orf19.3827	CAL0000185639	OMA1
B9J08_004419	ligase; ubiquitinprotein; hect; hectdomaincontaining; domain; hulp; hul; partial; penicillium; yjm	TRUE	CAF0007003	orthoMCL_blastx	orf19.4191.1	CAL0000193884	
B9J08_004420	colletotrichum; atpase; conserved; penicillium; prokaryote; domain; fusarium; pseudogymnoascus; partial; metarhizium	TRUE	CAL0005809	orthoMCL_blastx	orf19.4171	CAL0000175463	
B9J08_004208	assembly; cytochrome; oxidase; dufdomaincontaining; complex; penicillium; partial; coap; fusarium; mitochondrial	TRUE	CAL0003681	orthoMCL_blastx	orf19.5296	CAL0000190031	
B9J08_004206	calnexin; isoform; calmegin; calnexinlike; partial; precursor; homolog; quality; low; penicillium	TRUE	CAL0004243	orthoMCL_blastx	orf19.5300	CAL0000187566	
B9J08_004197	pyrophosphokinase; ribosephosphate; isoform; drosophila; phosphoribosyl; diphosphokinase; penicillium; pseudogymnoascus; like; vkm	TRUE	CAL0005477	orthoMCL_blastx	orf19.2193	CAL0000197367	PRS5
B9J08_004192	dehydrogenase; glutamate; nadspecific; naddependent; nad; dependent; fusarium; penicillium; trichophyton; pseudogymnoascus	TRUE	CAL0005475	orthoMCL_blastx	orf19.2192	CAL0000201467	GDH2
B9J08_004191	diphthine; methyltransferase; homolog; isoform; drosophila; domain; diphthamide; repeatcontaining; biosynthesis; repeatlike	TRUE	CAL0005473	orthoMCL_blastx	orf19.2191	CAL0000182585	
B9J08_004185	ribosomal; mitochondrial; rsm; penicillium; fusarium; subunit; pseudogymnoascus; partial; colletotrichum; small	TRUE	CAL0004475	orthoMCL_blastx	orf19.4751	CAL0000181949	
B9J08_004169	rna; dnadirected; polymerase; iii; subunit; polymerases; rpac; polypeptide; kda; rbplike	TRUE	CAL0003206	orthoMCL_blastx	orf19.172	CAL0000179133	RPC19
B9J08_004164	domaincontaining; rnabinding; multiple; mrd; mrdp; yjm; processing; prerrna; pseudogymnoascus; penicillium	TRUE	CAL0000019	orthoMCL_blastx	orf19.1646	CAL0000192627	
B9J08_004163	mitochondrial; suaprga; acidic; glyco; regulatory; mam; glycoprotein; atg; plasmodium; matrix	TRUE	CAL0003133	orthoMCL_blastx	orf19.7187	CAL0000193007	MAM33
B9J08_004153	kinase; adenylate; isoenzyme; fap; factor; posactivating; containing; hydrolase; nucleoside; ploop	TRUE	CAL0005189	orthoMCL_blastx	orf19.6074	CAL0000197369	HBR1
B9J08_004149	desaturase; delta; acid; fatty; oleate; omega; penicillium; lachancea; fusarium; colletotrichum	TRUE	CAL0006277	orthoMCL_blastx	orf19.4933	CAL0000200872	FAD3
B9J08_004590	desaturase; delta; acid; fatty; oleate; omega; penicillium; lachancea; pseudogymnoascus; fusarium	TRUE	CAL0003001	orthoMCL_blastx	orf19.118	CAL0000180146	FAD2
B9J08_004152	heme; oxygenase; leptospira; hmxp; pcc; drosophila; oxygenaselike; prochlorococcus; hemebinding; anabaena	TRUE	CAL0005187	orthoMCL_blastx	orf19.6073	CAL0000188588	HMX1
B9J08_004147	factor; elongation; mitochondrial; translation; penicillium; precursor; pseudogymnoascus; fusarium; mefp; colletotrichum	TRUE	CAL0006276	orthoMCL_blastx	orf19.4932	CAL0000175777	
B9J08_004144	peptidase; signal; subunit; complex; partial; like; kda; drosophila; spcp; microsomal	TRUE	CAL0006274	orthoMCL_blastx	orf19.4930	CAL0000195857	SPC3
B9J08_004138	cytokinesis; bnip; sepa; yjm; bni; partial; formin; penicillium; lachancea; colletotrichum	TRUE	CAL0006256	orthoMCL_blastx	orf19.4927	CAL0000188644	BNI1
B9J08_004137	exchange; factor; secp; gdpgtp; sec; guanine; nucleotide; penicillium; rab; partial	TRUE	CAL0006259	orthoMCL_blastx	orf19.4928	CAL0000197956	SEC2
B9J08_004132	mrna; nonsensemediated; decay; importin; importinbeta; nmdp; arm; repeatcontaining; domaincontaining; nmd	TRUE	CAL0005859	orthoMCL_blastx	orf19.4188	CAL0000193918	NMD5
B9J08_004129	atpbinding; abc; transporter; cassette; member; subfamily; arb; pseudogymnoascus; containing; hydrolase	TRUE	CAL0005445	orthoMCL_blastx	orf19.2183	CAL0000185948	KRE30
B9J08_004126	esterase; acetatehydrolyzing; isoamyl; gdsl; sgnh; hydrolase; lipaseacylhydrolase; family; pseudogymnoascus; homolog	TRUE	CAL0000954	orthoMCL_blastx	orf19.7667	CAL0000201019	IAH1
B9J08_004125	release; chain; peptide; factor; hydrolase; peptidyltrna; mitochondrial; domain; corf; probable	TRUE	CAL0005347	orthoMCL_blastx	orf19.5488	CAL0000180582	
B9J08_004122	hydroxybenzoate; transferase; polyprenyl; polyprenyltransferase; mitochondrial; drosophila; parahydroxybenzoatepolyprenyltransferase; isoform; pseudogymnoascus; prenyltransferase	TRUE	CAL0000883	orthoMCL_blastx	orf19.7643	CAL0000191686	
B9J08_003875	partial; biomphalaria; glabrata; isoform; cicc; intermedia; debaryomyces; guilliermondii; meyerozyma; pgug	TRUE	CAL0006062	orthoMCL_blastx	orf19.5504	CAL0000192693	
B9J08_003876	exosome; exonuclease; rrp; complex; fusarium; component; rrpp; oxysporum; penicillium; yjm	TRUE	CAL0000608	orthoMCL_blastx	orf19.58	CAL0000183418	RRP6
B9J08_004119	pih; domaincontaining; isoform; like; pihp; kintoun; partial; yjm; hsp; interacting	TRUE	CAL0000888	orthoMCL_blastx	orf19.7646	CAL0000189070	
B9J08_004116	kinase; casein; subunit; alpha; alphalike; isoform; chain; cmgcck; partial; pkinasedomaincontaining	TRUE	CAL0000912	orthoMCL_blastx	orf19.7652	CAL0000178518	CKA1
B9J08_004095	pantoatebetaalanine; ligase; synthetase; pantothenate; penicillium; panthotenate; bacterium; panp; fusarium; synthase	TRUE	CAL0003183	orthoMCL_blastx	orf19.163	CAL0000174427	PAN6
B9J08_004092	nucleoporin; nup; pore; nuclear; nupp; penicillium; yjm; complex; pseudogymnoascus; colletotrichum	TRUE	CAL0005076	orthoMCL_blastx	orf19.2820	CAL0000187887	
B9J08_004088	dre; assembly; cluster; fes; anamorsin; drep; yjm; family; dufdomaincontaining; penicillium	TRUE	CAL0005083	orthoMCL_blastx	orf19.2825	CAL0000199333	DRE2
B9J08_004086	kinetochore; ndc; family; hecndcp; tidp; ndcp; penicillium; yjm; hec; homolog	TRUE	CAL0005087	orthoMCL_blastx	orf19.2827	CAL0000189198	
B9J08_004081	polymerase; rna; iii; subunit; dnadirected; rpc; rpcp; lachancea; yjm; conserved	TRUE	CAL0005108	orthoMCL_blastx	orf19.2831	CAL0000174952	RPC31
B9J08_004080	ribosomal; rrp; repeatlike; rnaprocessing; processing; rrna; small; rrpp; nucleolar; repeat	TRUE	CAL0005106	orthoMCL_blastx	orf19.2830	CAL0000183718	RRP9
B9J08_004073	rna; dnadirected; subunit; iii; polymerase; polymerases; rpabc; rpb; penicillium; partial	TRUE	CAL0003456	orthoMCL_blastx	orf19.2643	CAL0000199338	RPO26
B9J08_004072	complex; subunit; reductase; core; ubiquinolcytochrome; cytochrome; mitochondrial; ubiquinolcytochromec; metallohydrolase; luxsmpplike	TRUE	CAL0003458	orthoMCL_blastx	orf19.2644	CAL0000188005	QCR2
B9J08_003397	trehalase; acid; family; hydrolase; dehalogenase; haloacid; glycoside; athp; streptomyces; vacuolar	TRUE	CAL0000443	orthoMCL_blastx	orf19.6214	CAL0000186706	ATC1
B9J08_003398	kinetochore; mismtw; fusarium; family; mis; oxysporum; penicillium; misdsn; pseudogymnoascus; colletotrichum	TRUE	CAL0003444	orthoMCL_blastx	orf19.3295	CAL0000186209	
B9J08_004071	transamidase; class; phosphatidylinositol; gpi; glycan; pigu; anchor; biosynthesis; component; subunit	TRUE	CAL0001012	orthoMCL_blastx	orf19.4341	CAL0000179975	
B9J08_004068	vacuolar; sortingassociated; vps; atpase; aaadomaincontaining; sorting; proteinsortingassociated; penicillium; colletotrichum; pseudogymnoascus	TRUE	CAL0000992	orthoMCL_blastx	orf19.4339	CAL0000180282	VPS4
B9J08_004067	ribosomal; slike; subunit; penicillium; small; lachancea; var; brassica; basidiobolus; meristosporus	TRUE	CAL0000989	orthoMCL_blastx	orf19.4336	CAL0000175293	RPS5
B9J08_004057	endonuclease; subunit; sen; trna; splicing; trnasplicing; senp; penicillium; fusarium; yjm	TRUE	CAL0004706	orthoMCL_blastx	orf19.7361	CAL0000194308	
B9J08_004054	pci; domaincontaining; isoform; complex; subunit; cop; signalosome; enhanced; ethylene; response	TRUE	CAL0003621	orthoMCL_blastx	orf19.5276	CAL0000198679	
B9J08_004052	reductase; ferric; component; transmembrane; yjm; metalloreductase; aimp; fusarium; penicillium; frep	TRUE	CAL0005376	orthoMCL_blastx	orf19.4843	CAL0000198623	
B9J08_004050	membrane; apparatus; golgi; tvp; clathrincoated; vesicle; penicillium; pseudogymnoascus; vkm; channel	TRUE	CAL0005379	orthoMCL_blastx	orf19.4845	CAL0000196216	TVP18
B9J08_004046	gpi; transferase; ethanolamine; phosphate; class; phosphatidylinositolglycan; penicillium; biosynthetic; gpianchor; mcdp	TRUE	CAL0003557	orthoMCL_blastx	orf19.5244	CAL0000201697	MCD4
B9J08_004045	synthase; anthranilate; component; multifunctional; tryptophan; biosynthesis; phosphate; isomerase; recname; indoleglycerol	TRUE	CAL0003556	orthoMCL_blastx	orf19.5243	CAL0000192837	TRP3
B9J08_004038	carrier; mitochondrial; phosphate; mir; transporter; penicillium; colletotrichum; transport; pseudogymnoascus; family	TRUE	CAL0005500	orthoMCL_blastx	orf19.4885	CAL0000184756	MIR1
B9J08_003366	mannosyltransferase; gpi; family; glycosyltransferase; gpip; fusarium; partial; penicillium; yjm; domain	TRUE	CAL0001206	orthoMCL_blastx	orf19.1063	CAL0000178044	
B9J08_003367	fusarium; penicillium; alphamannosyltransferase; colletotrichum; conserved; family; mannosyl; transferase; oxysporum; mdraft	TRUE	CAL0001205	orthoMCL_blastx	orf19.1062	CAL0000188570	
B9J08_004032	rraalike; dlpa; methyltransferase; inhibitor; ribonuclease; domaincontaining; fusarium; cryptococcus; colletotrichum; rraadimethylmenaquinone	TRUE	CAL0005522	orthoMCL_blastx	orf19.4894	CAL0000180176	
B9J08_004025	transcription; factor; subunit; beta; initiation; iie; tfiie; penicillium; colletotrichum; pseudogymnoascus	TRUE	CAL0005496	orthoMCL_blastx	orf19.4882	CAL0000190129	
B9J08_004016	asparagine; synthase; synthetase; domaincontaining; related; fusarium; yjm; hyjmm; containing; domain	TRUE	CAL0000351	orthoMCL_blastx	orf19.3626	CAL0000180997	
B9J08_004009	ribonuclease; trna; processing; endoribonuclease; trz; mitochondrial; penicillium; pseudogymnoascus; trzp; vkm	TRUE	CAL0005210	orthoMCL_blastx	orf19.5425	CAL0000186672	
B9J08_004006	ribosomal; mitochondrial; rml; subunit; penicillium; pseudogymnoascus; large; rmlp; var; colletotrichum	TRUE	CAL0005205	orthoMCL_blastx	orf19.5420	CAL0000181892	
B9J08_004005	atp; subunit; synthase; mitochondrial; delta; oligomycin; sensitivity; atpase; oscpdelta; conferral	TRUE	CAL0005192	orthoMCL_blastx	orf19.5419	CAL0000190613	ATP5
B9J08_004004	ted; partial; fusarium; conserved; penicillium; growth; polarized; pseudogymnoascus; cell; control	TRUE	CAL0005190	orthoMCL_blastx	orf19.5418	CAL0000184502	
B9J08_004003	peroxiredoxin; ahpctsadomaincontaining; dot; partial; peroxidase; thiol; dotp; qbcp; family; thioredoxinlike	TRUE	CAL0005188	orthoMCL_blastx	orf19.5417	CAL0000195251	DOT5
B9J08_003996	histone; haz; hav; histonefoldcontaining; partial; variant; var; htz; family; member	TRUE	CAL0004711	orthoMCL_blastx	orf19.327	CAL0000185932	HTA3
B9J08_003995	nitrogen; permease; regulator; npr; nprp; yjm; pseudogymnoascus; penicillium; nprdomaincontaining; candidate	TRUE	CAL0004714	orthoMCL_blastx	orf19.328	CAL0000196122	NPR2
